order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales,profit
O00369,2025-09-29,C0379,P021,2,949.32,0.15,1613.84,1086.88
O00370,2024-11-14,C0652,P032,2,127.03,0.0,254.06,-663.18
O00371,2024-03-08,C0775,P049,2,603.63,0.0,1207.26,1117.88
O00372,2024-08-25,C0584,P028,7,586.16,0.0,4103.12,2015.23
O00373,2025-07-28,C0064,P002,4,787.94,0.05,2994.17,-438.43
O00374,2025-01-16,C0327,P005,5,831.29,0.1,3740.8,3011.35
O00375,2025-02-13,C0584,P049,2,603.63,0.05,1146.9,1057.52
O00376,2024-11-11,C0476,P048,1,424.33,0.15,360.68,-450.4
O00377,2024-08-02,C0367,P047,1,272.32,0.05,258.7,-260.34
O00378,2025-03-13,C0349,P008,4,635.81,0.0,2543.24,1028.16
O00379,2025-04-07,C0325,P011,3,148.23,0.0,444.69,-1324.38
O00380,2025-10-18,C0464,P024,6,665.45,0.0,3992.7,1556.76
O00381,2025-03-27,C0144,P014,6,465.85,0.1,2515.59,-1871.43
O00382,2025-12-28,C0415,P024,3,665.45,0.0,1996.35,778.38
O00383,2025-08-27,C0165,P034,4,1165.94,0.0,4663.76,2835.16
O00384,2024-02-27,C0545,P017,3,517.11,0.15,1318.63,367.93
O00385,2024-10-13,C0692,P008,5,635.81,0.05,3020.1,1126.25
O00386,2024-10-08,C0407,P025,5,416.82,0.0,2084.1,1381.1
O00387,2024-01-03,C0311,P044,5,431.66,0.1,1942.47,311.77
O00388,2024-05-12,C0753,P038,1,646.25,0.05,613.94,256.94
O00389,2025-07-11,C0528,P020,3,921.34,0.15,2349.42,713.76
O00390,2024-09-14,C0343,P019,7,46.28,0.1,291.56,-5649.62
O00391,2024-04-18,C0024,P036,3,548.94,0.0,1646.82,-678.12
O00392,2024-07-29,C0013,P011,2,148.23,0.0,296.46,-882.92
O00393,2024-07-19,C0178,P051,2,174.29,0.0,348.58,-1001.28
O00394,2024-05-07,C0190,P053,1,858.22,0.1,772.4,222.59
O00395,2024-03-14,C0578,P002,6,787.94,0.05,4491.26,-657.64
O00396,2025-07-12,C0401,P059,1,66.68,0.1,60.01,-185.46
O00397,2025-08-25,C0800,P002,5,787.94,0.05,3742.72,-548.03
O00398,2024-12-28,C0433,P028,3,586.16,0.0,1758.48,863.67
O00399,2025-03-25,C0723,P041,1,256.22,0.0,256.22,-102.52
O00400,2025-11-02,C0442,P020,7,921.34,0.0,6449.38,2632.84
O00401,2025-09-07,C0287,P013,6,485.0,0.0,2910.0,412.02
O00402,2024-01-24,C0572,P003,6,1064.41,0.05,6067.14,5388.24
O00403,2025-11-27,C0360,P044,7,431.66,0.15,2568.38,285.4
O00404,2024-02-18,C0220,P003,7,1064.41,0.0,7450.87,6658.82
O00405,2024-01-20,C0379,P030,5,81.03,0.1,364.64,-267.96
O00406,2024-10-21,C0532,P024,4,665.45,0.0,2661.8,1037.84
O00407,2025-06-29,C0301,P059,5,66.68,0.1,300.06,-927.29
O00408,2024-02-28,C0564,P056,4,649.23,0.0,2596.92,708.68
O00409,2024-08-02,C0785,P050,2,301.39,0.1,542.5,301.9
O00410,2024-07-11,C0330,P044,3,431.66,0.0,1294.98,316.56
O00411,2024-10-17,C0237,P033,4,1117.52,0.0,4470.08,2921.88
O00412,2025-12-21,C0322,P021,1,949.32,0.05,901.85,638.37
O00413,2024-08-30,C0671,P010,6,460.99,0.0,2765.94,-574.86
O00414,2024-06-01,C0144,P059,7,66.68,0.05,443.42,-1274.87
O00415,2024-03-30,C0779,P024,3,665.45,0.0,1996.35,778.38
O00416,2024-05-24,C0332,P026,4,39.15,0.2,125.28,-3430.76
O00417,2024-04-07,C0674,P009,6,57.81,0.0,346.86,-1206.42
O00418,2025-02-23,C0630,P017,4,517.11,0.05,1965.02,697.42
O00419,2024-11-03,C0627,P039,5,240.05,0.15,1020.21,-3375.34
O00420,2024-12-30,C0728,P026,4,39.15,0.1,140.94,-3415.1
O00421,2025-08-31,C0148,P036,2,548.94,0.0,1097.88,-452.08
O00422,2025-02-28,C0475,P013,6,485.0,0.05,2764.5,266.52
O00423,2024-04-23,C0080,P005,2,831.29,0.0,1662.58,1370.8
O00424,2024-10-02,C0240,P054,2,1191.51,0.05,2263.87,973.69
O00425,2024-08-16,C0033,P026,5,39.15,0.0,195.75,-4249.3
O00426,2025-08-27,C0546,P022,5,1116.41,0.1,5023.84,2159.84
O00427,2024-08-12,C0487,P018,7,943.73,0.1,5945.5,5250.68
O00428,2024-04-11,C0593,P040,5,56.66,0.0,283.3,-1107.95
O00429,2025-06-22,C0141,P034,1,1165.94,0.0,1165.94,708.79
O00430,2024-11-09,C0266,P024,6,665.45,0.0,3992.7,1556.76
O00431,2024-03-11,C0542,P056,3,649.23,0.05,1850.31,434.13
O00432,2025-05-19,C0662,P055,1,212.17,0.0,212.17,-101.8
O00433,2024-06-02,C0709,P012,5,312.99,0.05,1486.7,1375.4
O00434,2025-09-26,C0059,P039,2,240.05,0.05,456.1,-1302.12
O00435,2025-08-31,C0323,P059,3,66.68,0.15,170.03,-566.38
O00436,2024-09-27,C0009,P030,4,81.03,0.0,324.12,-181.96
O00437,2025-02-10,C0655,P002,1,787.94,0.0,787.94,-70.21
O00438,2025-02-19,C0099,P008,6,635.81,0.0,3814.86,1542.24
O00439,2025-04-22,C0658,P041,4,256.22,0.05,973.64,-461.32
O00440,2024-02-20,C0125,P055,7,212.17,0.0,1485.19,-712.6
O00441,2024-08-25,C0013,P008,4,635.81,0.0,2543.24,1028.16
O00442,2024-05-04,C0704,P033,5,1117.52,0.0,5587.6,3652.35
O00443,2025-05-24,C0352,P030,6,81.03,0.1,437.56,-321.56
O00444,2024-02-20,C0340,P018,2,943.73,0.15,1604.34,1405.82
O00445,2025-01-12,C0518,P038,7,646.25,0.0,4523.75,2024.75
O00446,2025-06-16,C0220,P053,2,858.22,0.0,1716.44,616.82
O00447,2025-11-24,C0553,P015,7,720.35,0.0,5042.45,1667.82
O00448,2024-07-29,C0344,P004,5,187.13,0.0,935.65,-1291.6
O00449,2024-01-06,C0219,P022,4,1116.41,0.2,3572.51,1281.31
O00450,2025-06-13,C0316,P019,2,46.28,0.05,87.93,-1609.55
O00451,2024-01-02,C0005,P044,4,431.66,0.1,1553.98,249.42
O00452,2024-02-18,C0242,P033,4,1117.52,0.15,3799.57,2251.37
O00453,2025-12-25,C0474,P002,7,787.94,0.05,5239.8,-767.25
O00454,2025-09-22,C0111,P021,6,949.32,0.0,5695.92,4115.04
O00455,2025-06-01,C0095,P045,4,570.48,0.05,2167.82,-423.82
O00456,2025-09-02,C0525,P029,3,580.35,0.0,1741.05,-900.33
O00457,2024-02-25,C0343,P034,3,1165.94,0.0,3497.82,2126.37
O00458,2024-03-06,C0110,P016,3,627.86,0.2,1506.86,1418.57
O00459,2024-08-07,C0599,P020,1,921.34,0.0,921.34,376.12
O00460,2024-01-18,C0621,P008,1,635.81,0.05,604.02,225.25
O00461,2025-10-11,C0028,P005,6,831.29,0.0,4987.74,4112.4
O00462,2024-02-11,C0162,P003,2,1064.41,0.0,2128.82,1902.52
O00463,2025-02-01,C0297,P038,3,646.25,0.05,1841.81,770.81
O00464,2025-09-16,C0586,P010,5,460.99,0.1,2074.46,-709.54
O00465,2025-06-21,C0060,P035,5,615.36,0.05,2922.96,1721.16
O00466,2024-06-20,C0645,P058,3,1114.65,0.0,3343.95,3276.24
O00467,2024-12-09,C0256,P042,6,233.96,0.0,1403.76,-2287.62
O00468,2025-02-04,C0101,P035,2,615.36,0.05,1169.18,688.46
O00469,2025-07-15,C0691,P008,4,635.81,0.05,2416.08,901.0
O00470,2024-11-07,C0070,P030,1,81.03,0.1,72.93,-53.59
O00471,2024-07-27,C0104,P054,4,1191.51,0.05,4527.74,1947.38
O00472,2025-08-04,C0760,P024,1,665.45,0.15,565.63,159.64
O00473,2025-10-10,C0416,P050,7,301.39,0.1,1898.76,1056.66
O00474,2024-12-23,C0371,P043,5,330.9,0.0,1654.5,-1398.4
O00475,2024-01-21,C0550,P017,2,517.11,0.05,982.51,348.71
O00476,2024-12-31,C0505,P009,5,57.81,0.1,260.15,-1034.25
O00477,2025-10-12,C0491,P002,3,787.94,0.2,1891.06,-683.39
O00478,2025-12-24,C0019,P017,4,517.11,0.0,2068.44,800.84
O00479,2024-10-20,C0442,P020,2,921.34,0.05,1750.55,660.11
O00480,2024-04-19,C0223,P040,4,56.66,0.0,226.64,-886.36
O00481,2025-02-22,C0647,P035,1,615.36,0.1,553.82,313.46
O00482,2025-08-30,C0405,P029,2,580.35,0.15,986.6,-774.32
O00483,2025-11-21,C0100,P044,5,431.66,0.15,1834.56,203.86
O00484,2024-02-07,C0709,P047,4,272.32,0.0,1089.28,-986.88
O00485,2024-07-31,C0228,P043,3,330.9,0.0,992.7,-839.04
O00486,2024-12-15,C0218,P054,1,1191.51,0.1,1072.36,427.27
O00487,2024-03-12,C0750,P022,3,1116.41,0.05,3181.77,1463.37
O00488,2025-10-09,C0621,P050,7,301.39,0.15,1793.27,951.17
O00489,2024-03-22,C0688,P026,5,39.15,0.0,195.75,-4249.3
O00490,2025-05-01,C0530,P012,1,312.99,0.1,281.69,259.43
O00491,2025-11-02,C0729,P009,7,57.81,0.1,364.2,-1447.96
O00492,2025-05-15,C0093,P006,3,358.18,0.0,1074.54,918.06
O00493,2025-07-11,C0480,P058,5,1114.65,0.0,5573.25,5460.4
O00494,2024-07-11,C0235,P011,1,148.23,0.1,133.41,-456.28
O00495,2025-08-27,C0319,P051,3,174.29,0.0,522.87,-1501.92
O00496,2024-11-01,C0191,P048,6,424.33,0.1,2291.38,-2575.1
O00497,2024-02-14,C0165,P027,3,1014.33,0.05,2890.84,1652.65
O00498,2024-09-24,C0355,P055,2,212.17,0.05,403.12,-224.82
O00499,2024-09-12,C0735,P055,1,212.17,0.0,212.17,-101.8
O00500,2025-01-16,C0509,P056,7,649.23,0.2,3635.69,331.27
O00501,2024-07-12,C0280,P030,6,81.03,0.1,437.56,-321.56
O00502,2024-12-03,C0347,P018,1,943.73,0.1,849.36,750.1
O00503,2024-11-08,C0424,P003,7,1064.41,0.1,6705.78,5913.73
O00504,2024-08-26,C0196,P051,6,174.29,0.05,993.45,-3056.13
O00505,2025-05-23,C0417,P053,3,858.22,0.15,2188.46,539.03
O00506,2024-08-11,C0557,P033,5,1117.52,0.05,5308.22,3372.97
O00507,2025-07-13,C0195,P005,2,831.29,0.05,1579.45,1287.67
O00508,2024-07-02,C0468,P050,2,301.39,0.0,602.78,362.18
O00509,2025-09-24,C0567,P018,6,943.73,0.0,5662.38,5066.82
O00510,2024-09-23,C0416,P033,2,1117.52,0.1,2011.54,1237.44
O00511,2024-01-30,C0234,P040,3,56.66,0.0,169.98,-664.77
O00512,2024-04-19,C0444,P009,3,57.81,0.1,156.09,-620.55
O00513,2025-08-12,C0635,P004,2,187.13,0.2,299.41,-591.49
O00514,2025-09-29,C0178,P005,6,831.29,0.0,4987.74,4112.4
O00515,2024-06-03,C0460,P058,5,1114.65,0.0,5573.25,5460.4
O00516,2025-03-16,C0545,P058,7,1114.65,0.1,7022.3,6864.31
O00517,2025-02-23,C0258,P026,4,39.15,0.0,156.6,-3399.44
O00518,2024-04-07,C0311,P026,2,39.15,0.1,70.47,-1707.55
O00519,2024-11-26,C0712,P025,2,416.82,0.05,791.96,510.76
O00520,2025-05-22,C0291,P022,3,1116.41,0.05,3181.77,1463.37
O00521,2025-12-07,C0479,P033,7,1117.52,0.05,7431.51,4722.16
O00522,2025-09-11,C0120,P022,2,1116.41,0.05,2121.18,975.58
O00523,2024-03-12,C0741,P037,5,1029.46,0.0,5147.3,3853.6
O00524,2024-06-22,C0478,P023,1,69.97,0.0,69.97,-813.12
O00525,2024-11-15,C0609,P038,7,646.25,0.0,4523.75,2024.75
O00526,2024-04-20,C0483,P057,5,743.47,0.15,3159.75,2318.05
O00527,2025-02-21,C0285,P013,4,485.0,0.0,1940.0,274.68
O00528,2024-01-07,C0273,P004,3,187.13,0.0,561.39,-774.96
O00529,2024-03-23,C0561,P032,3,127.03,0.0,381.09,-994.77
O00530,2024-02-04,C0688,P008,2,635.81,0.0,1271.62,514.08
O00531,2024-08-04,C0103,P014,5,465.85,0.0,2329.25,-1326.6
O00532,2025-07-11,C0677,P048,7,424.33,0.1,2673.28,-3004.28
O00533,2024-05-09,C0665,P026,2,39.15,0.0,78.3,-1699.72
O00534,2025-12-22,C0088,P033,6,1117.52,0.1,6034.61,3712.31
O00535,2024-07-16,C0087,P047,4,272.32,0.0,1089.28,-986.88
O00536,2024-02-02,C0557,P008,6,635.81,0.05,3624.12,1351.5
O00537,2024-09-02,C0675,P029,6,580.35,0.0,3482.1,-1800.66
O00538,2025-06-30,C0316,P003,1,1064.41,0.1,957.97,844.82
O00539,2024-03-18,C0513,P030,1,81.03,0.15,68.88,-57.64
O00540,2024-02-22,C0800,P014,7,465.85,0.0,3260.95,-1857.24
O00541,2025-09-12,C0259,P055,2,212.17,0.2,339.47,-288.47
O00542,2025-03-08,C0181,P016,5,627.86,0.0,3139.3,2992.15
O00543,2024-09-07,C0794,P013,6,485.0,0.05,2764.5,266.52
O00544,2025-07-06,C0225,P001,4,546.74,0.1,1968.26,-1071.86
O00545,2025-09-09,C0379,P008,1,635.81,0.0,635.81,257.04
O00546,2024-09-19,C0354,P013,1,485.0,0.0,485.0,68.67
O00547,2025-02-14,C0419,P014,5,465.85,0.0,2329.25,-1326.6
O00548,2024-01-08,C0215,P045,7,570.48,0.1,3594.02,-941.35
O00549,2024-08-11,C0544,P054,3,1191.51,0.0,3574.53,1639.26
O00550,2025-03-11,C0554,P052,4,1125.55,0.15,3826.87,914.15
O00551,2024-05-24,C0161,P058,7,1114.65,0.0,7802.55,7644.56
O00552,2025-12-25,C0385,P054,6,1191.51,0.15,6076.7,2206.16
O00553,2025-12-10,C0046,P028,4,586.16,0.0,2344.64,1151.56
O00554,2024-07-07,C0177,P024,5,665.45,0.05,3160.89,1130.94
O00555,2024-10-16,C0790,P039,7,240.05,0.0,1680.35,-4473.42
O00556,2024-05-18,C0406,P020,6,921.34,0.0,5528.04,2256.72
O00557,2025-01-03,C0499,P037,3,1029.46,0.0,3088.38,2312.16
O00558,2024-03-31,C0712,P060,5,303.49,0.1,1365.71,834.01
O00559,2024-10-12,C0571,P012,3,312.99,0.0,938.97,872.19
O00560,2025-02-09,C0634,P047,7,272.32,0.05,1810.93,-1822.35
O00561,2025-03-23,C0570,P057,1,743.47,0.2,594.78,426.44
O00562,2025-03-12,C0400,P033,2,1117.52,0.0,2235.04,1460.94
O00563,2024-06-10,C0507,P022,3,1116.41,0.0,3349.23,1630.83
O00564,2025-08-02,C0231,P016,2,627.86,0.0,1255.72,1196.86
O00565,2025-05-20,C0713,P011,5,148.23,0.0,741.15,-2207.3
O00566,2025-07-04,C0144,P020,5,921.34,0.05,4376.36,1650.26
O00567,2024-12-08,C0708,P045,7,570.48,0.1,3594.02,-941.35
O00568,2025-10-14,C0703,P031,4,333.66,0.0,1334.64,-2071.04
O00569,2024-10-11,C0114,P014,5,465.85,0.0,2329.25,-1326.6
O00570,2025-08-12,C0569,P033,5,1117.52,0.05,5308.22,3372.97
O00571,2024-05-28,C0792,P049,1,603.63,0.0,603.63,558.94
O00572,2024-06-29,C0458,P001,5,546.74,0.05,2597.02,-1203.13
O00573,2025-01-20,C0273,P002,1,787.94,0.15,669.75,-188.4
O00574,2025-02-10,C0704,P058,4,1114.65,0.0,4458.6,4368.32
O00575,2025-06-29,C0411,P045,7,570.48,0.05,3793.69,-741.68
O00576,2024-08-05,C0098,P035,6,615.36,0.1,3322.94,1880.78
O00577,2025-09-29,C0200,P055,4,212.17,0.1,763.81,-492.07
O00578,2024-08-29,C0546,P036,3,548.94,0.1,1482.14,-842.8
O00579,2025-01-25,C0365,P032,6,127.03,0.1,685.96,-2065.76
O00580,2025-11-12,C0174,P013,7,485.0,0.05,3225.25,310.94
O00581,2025-01-29,C0640,P049,3,603.63,0.05,1720.35,1586.28
O00582,2025-05-13,C0097,P046,1,1026.09,0.1,923.48,591.92
O00583,2025-10-26,C0176,P018,5,943.73,0.1,4246.78,3750.48
O00584,2025-12-13,C0373,P045,5,570.48,0.1,2567.16,-672.39
O00585,2024-12-31,C0032,P044,7,431.66,0.0,3021.62,738.64
O00586,2024-10-31,C0310,P006,7,358.18,0.1,2256.53,1891.41
O00587,2024-05-23,C0728,P010,2,460.99,0.0,921.98,-191.62
O00588,2025-01-27,C0753,P036,2,548.94,0.0,1097.88,-452.08
O00589,2025-11-02,C0698,P038,7,646.25,0.0,4523.75,2024.75
O00590,2024-12-22,C0260,P040,3,56.66,0.0,169.98,-664.77
O00591,2024-09-11,C0052,P023,4,69.97,0.1,251.89,-3280.47
O00592,2024-03-19,C0652,P051,3,174.29,0.0,522.87,-1501.92
O00593,2024-10-11,C0299,P027,3,1014.33,0.1,2738.69,1500.5
O00594,2024-06-22,C0600,P013,4,485.0,0.05,1843.0,177.68
O00595,2025-12-14,C0096,P007,3,540.47,0.0,1621.41,1218.18
O00596,2025-01-20,C0535,P053,3,858.22,0.0,2574.66,925.23
O00597,2024-04-10,C0470,P043,3,330.9,0.05,943.06,-888.68
O00598,2024-02-19,C0737,P028,1,586.16,0.1,527.54,229.27
O00599,2025-09-13,C0082,P013,6,485.0,0.0,2910.0,412.02
O00600,2025-11-11,C0327,P006,7,358.18,0.0,2507.26,2142.14
O00601,2025-07-11,C0792,P010,4,460.99,0.0,1843.96,-383.24
O00602,2024-03-31,C0312,P007,2,540.47,0.0,1080.94,812.12
O00603,2024-03-12,C0527,P032,5,127.03,0.0,635.15,-1657.95
O00604,2024-05-24,C0129,P012,4,312.99,0.2,1001.57,912.53
O00605,2025-07-03,C0583,P008,4,635.81,0.0,2543.24,1028.16
O00606,2025-07-13,C0221,P017,5,517.11,0.0,2585.55,1001.05
O00607,2025-09-04,C0458,P042,6,233.96,0.15,1193.2,-2498.18
O00608,2024-03-11,C0704,P030,1,81.03,0.1,72.93,-53.59
O00609,2024-04-21,C0529,P010,1,460.99,0.0,460.99,-95.81
O00610,2025-10-20,C0380,P045,1,570.48,0.05,541.96,-105.95
O00611,2025-11-09,C0153,P030,2,81.03,0.15,137.75,-115.29
O00612,2025-06-14,C0274,P012,7,312.99,0.0,2190.93,2035.11
O00613,2024-03-18,C0680,P042,6,233.96,0.0,1403.76,-2287.62
O00614,2024-02-20,C0173,P060,5,303.49,0.15,1289.83,758.13
O00615,2024-02-10,C0526,P033,5,1117.52,0.1,5028.84,3093.59
O00616,2025-05-20,C0388,P010,1,460.99,0.2,368.79,-188.01
O00617,2025-09-10,C0257,P019,2,46.28,0.0,92.56,-1604.92
O00618,2025-04-06,C0574,P036,6,548.94,0.15,2799.59,-1850.29
O00619,2024-07-10,C0290,P060,4,303.49,0.0,1213.96,788.6
O00620,2025-07-07,C0230,P056,4,649.23,0.1,2337.23,448.99
O00621,2024-02-13,C0424,P056,6,649.23,0.15,3311.07,478.71
O00622,2025-08-28,C0607,P050,1,301.39,0.0,301.39,181.09
O00623,2025-10-13,C0692,P035,6,615.36,0.0,3692.16,2250.0
O00624,2025-06-09,C0504,P039,5,240.05,0.05,1140.24,-3255.31
O00625,2025-10-04,C0530,P045,3,570.48,0.1,1540.3,-403.43
O00626,2025-03-04,C0631,P043,4,330.9,0.0,1323.6,-1118.72
O00627,2024-12-08,C0216,P039,1,240.05,0.15,204.04,-675.07
O00628,2024-08-23,C0201,P009,2,57.81,0.0,115.62,-402.14
O00629,2025-11-04,C0388,P053,2,858.22,0.0,1716.44,616.82
O00630,2025-05-24,C0505,P001,7,546.74,0.0,3827.18,-1493.03
O00631,2024-05-19,C0517,P026,1,39.15,0.15,33.28,-855.73
O00632,2025-11-30,C0123,P027,3,1014.33,0.0,3042.99,1804.8
O00633,2024-02-13,C0625,P060,1,303.49,0.05,288.32,181.98
O00634,2025-03-05,C0292,P006,2,358.18,0.0,716.36,612.04
O00635,2024-05-19,C0702,P029,1,580.35,0.15,493.3,-387.16
O00636,2025-04-30,C0580,P022,2,1116.41,0.1,2009.54,863.94
O00637,2024-10-28,C0787,P006,6,358.18,0.0,2149.08,1836.12
O00638,2024-11-15,C0506,P014,6,465.85,0.0,2795.1,-1591.92
O00639,2025-05-05,C0422,P026,3,39.15,0.0,117.45,-2549.58
O00640,2025-07-06,C0151,P055,5,212.17,0.0,1060.85,-509.0
O00641,2024-10-04,C0319,P024,5,665.45,0.1,2994.52,964.57
O00642,2025-12-30,C0687,P053,7,858.22,0.05,5707.16,1858.49
O00643,2024-12-30,C0306,P045,6,570.48,0.0,3422.88,-464.58
O00644,2024-04-27,C0043,P050,2,301.39,0.1,542.5,301.9
O00645,2024-01-05,C0197,P052,5,1125.55,0.05,5346.36,1705.46
O00646,2024-05-27,C0477,P043,6,330.9,0.0,1985.4,-1678.08
O00647,2025-05-20,C0504,P045,3,570.48,0.0,1711.44,-232.29
O00648,2025-01-29,C0788,P010,5,460.99,0.0,2304.95,-479.05
O00649,2024-09-03,C0748,P044,3,431.66,0.05,1230.23,251.81
O00650,2024-12-17,C0426,P003,3,1064.41,0.0,3193.23,2853.78
O00651,2025-09-04,C0444,P045,2,570.48,0.05,1083.91,-211.91
O00652,2025-02-21,C0641,P040,1,56.66,0.0,56.66,-221.59
O00653,2024-02-12,C0039,P046,6,1026.09,0.1,5540.89,3551.53
O00654,2024-02-05,C0477,P039,6,240.05,0.0,1440.3,-3834.36
O00655,2024-12-18,C0380,P023,5,69.97,0.05,332.36,-4083.09
O00656,2024-10-22,C0627,P023,2,69.97,0.0,139.94,-1626.24
O00657,2025-09-13,C0641,P036,1,548.94,0.0,548.94,-226.04
O00658,2025-03-02,C0525,P029,5,580.35,0.0,2901.75,-1500.55
O00659,2025-07-07,C0526,P021,2,949.32,0.05,1803.71,1276.75
O00660,2025-03-03,C0553,P030,4,81.03,0.1,291.71,-214.37
O00661,2024-09-09,C0465,P033,7,1117.52,0.0,7822.64,5113.29
O00662,2025-04-25,C0183,P015,1,720.35,0.1,648.32,166.23
O00663,2025-03-30,C0228,P039,5,240.05,0.05,1140.24,-3255.31
O00664,2025-06-10,C0594,P019,7,46.28,0.05,307.76,-5633.42
O00665,2024-05-18,C0495,P017,3,517.11,0.05,1473.76,523.06
O00666,2025-04-13,C0191,P026,6,39.15,0.0,234.9,-5099.16
O00667,2024-07-27,C0703,P007,6,540.47,0.1,2918.54,2112.08
O00668,2025-07-31,C0785,P037,4,1029.46,0.1,3706.06,2671.1
O00669,2025-08-06,C0501,P045,3,570.48,0.1,1540.3,-403.43
O00670,2025-04-01,C0183,P058,5,1114.65,0.0,5573.25,5460.4
O00671,2025-11-23,C0751,P018,5,943.73,0.1,4246.78,3750.48
O00672,2025-01-27,C0190,P033,4,1117.52,0.0,4470.08,2921.88
O00673,2024-01-19,C0346,P031,2,333.66,0.05,633.95,-1068.89
O00674,2025-03-19,C0687,P044,6,431.66,0.0,2589.96,633.12
O00675,2025-07-22,C0417,P038,2,646.25,0.0,1292.5,578.5
O00676,2024-03-14,C0195,P049,1,603.63,0.05,573.45,528.76
O00677,2024-03-17,C0065,P052,1,1125.55,0.15,956.72,228.54
O00678,2024-07-18,C0289,P007,4,540.47,0.0,2161.88,1624.24
O00679,2025-09-09,C0538,P022,1,1116.41,0.05,1060.59,487.79
O00680,2025-01-20,C0572,P040,3,56.66,0.05,161.48,-673.27
O00681,2025-12-14,C0179,P033,2,1117.52,0.15,1899.78,1125.68
O00682,2025-09-30,C0127,P029,4,580.35,0.1,2089.26,-1432.58
O00683,2025-02-09,C0562,P011,6,148.23,0.0,889.38,-2648.76
O00684,2025-05-11,C0128,P035,4,615.36,0.0,2461.44,1500.0
O00685,2024-08-29,C0052,P045,4,570.48,0.05,2167.82,-423.82
O00686,2024-03-07,C0390,P003,2,1064.41,0.0,2128.82,1902.52
O00687,2024-10-18,C0457,P036,1,548.94,0.15,466.6,-308.38
O00688,2025-03-08,C0195,P055,7,212.17,0.15,1262.41,-935.38
O00689,2024-05-13,C0169,P035,5,615.36,0.15,2615.28,1413.48
O00690,2024-06-11,C0189,P058,1,1114.65,0.0,1114.65,1092.08
O00691,2024-01-11,C0275,P022,4,1116.41,0.1,4019.08,1727.88
O00692,2025-06-20,C0008,P001,1,546.74,0.1,492.07,-267.96
O00693,2025-10-19,C0010,P041,1,256.22,0.0,256.22,-102.52
O00694,2025-08-27,C0297,P013,3,485.0,0.0,1455.0,206.01
O00695,2024-10-04,C0016,P001,5,546.74,0.0,2733.7,-1066.45
O00696,2025-03-09,C0255,P011,5,148.23,0.0,741.15,-2207.3
O00697,2025-12-03,C0465,P057,6,743.47,0.2,3568.66,2558.62
O00698,2025-03-08,C0025,P047,2,272.32,0.1,490.18,-547.9
O00699,2024-08-04,C0495,P017,2,517.11,0.0,1034.22,400.42
O00700,2024-09-04,C0497,P036,4,548.94,0.05,2085.97,-1013.95
O00701,2025-06-15,C0459,P021,7,949.32,0.0,6645.24,4800.88
O00702,2024-11-22,C0502,P011,6,148.23,0.0,889.38,-2648.76
O00703,2025-09-04,C0648,P060,5,303.49,0.0,1517.45,985.75
O00704,2025-09-23,C0057,P049,1,603.63,0.05,573.45,528.76
O00705,2024-01-27,C0136,P022,7,1116.41,0.1,7033.38,3023.78
O00706,2025-06-12,C0254,P022,7,1116.41,0.1,7033.38,3023.78
O00707,2024-09-27,C0551,P049,5,603.63,0.15,2565.43,2341.98
O00708,2025-01-14,C0699,P028,3,586.16,0.0,1758.48,863.67
O00709,2024-07-12,C0735,P023,5,69.97,0.1,314.86,-4100.59
O00710,2024-09-26,C0466,P024,5,665.45,0.0,3327.25,1297.3
O00711,2024-08-29,C0329,P027,7,1014.33,0.0,7100.31,4211.2
O00712,2024-02-06,C0330,P032,1,127.03,0.05,120.68,-337.94
O00713,2025-07-26,C0048,P003,4,1064.41,0.0,4257.64,3805.04
O00714,2024-04-14,C0373,P029,5,580.35,0.0,2901.75,-1500.55
O00715,2024-10-01,C0411,P027,3,1014.33,0.0,3042.99,1804.8
O00716,2024-05-21,C0167,P017,6,517.11,0.0,3102.66,1201.26
O00717,2024-04-27,C0615,P022,1,1116.41,0.15,948.95,376.15
O00718,2024-09-29,C0650,P026,1,39.15,0.0,39.15,-849.86
O00719,2025-11-02,C0242,P022,6,1116.41,0.05,6363.54,2926.74
O00720,2025-11-21,C0732,P055,1,212.17,0.2,169.74,-144.23
O00721,2024-10-06,C0086,P032,3,127.03,0.05,362.04,-1013.82
O00722,2025-01-04,C0729,P031,2,333.66,0.0,667.32,-1035.52
O00723,2025-12-21,C0615,P016,5,627.86,0.15,2668.4,2521.25
O00724,2024-06-20,C0180,P055,1,212.17,0.0,212.17,-101.8
O00725,2025-11-21,C0521,P002,3,787.94,0.0,2363.82,-210.63
O00726,2024-03-18,C0249,P034,7,1165.94,0.05,7753.5,4553.45
O00727,2024-06-14,C0640,P011,3,148.23,0.0,444.69,-1324.38
O00728,2024-09-04,C0129,P047,5,272.32,0.1,1225.44,-1369.76
O00729,2024-01-28,C0196,P023,7,69.97,0.0,489.79,-5691.84
O00730,2025-08-19,C0246,P018,5,943.73,0.05,4482.72,3986.42
O00731,2025-09-17,C0160,P004,6,187.13,0.1,1010.5,-1662.2
O00732,2024-10-07,C0267,P048,7,424.33,0.2,2376.25,-3301.31
O00733,2025-09-03,C0483,P024,5,665.45,0.0,3327.25,1297.3
O00734,2025-07-18,C0507,P016,6,627.86,0.0,3767.16,3590.58
O00735,2025-08-08,C0444,P051,4,174.29,0.15,592.59,-2107.13
O00736,2025-08-09,C0152,P002,6,787.94,0.05,4491.26,-657.64
O00737,2025-02-23,C0162,P029,5,580.35,0.0,2901.75,-1500.55
